id	name	address	zip	city_hotel	cc1	ufi	class	currencycode	minrate	maxrate	preferred	nr_rooms	longitude	latitude	public_ranking	hotel_url	photo_url	desc_en	desc_fr	desc_es	desc_de	desc_nl	desc_it	desc_pt	desc_ja	desc_zh	desc_pl	city_unique	city_preferred	continent_id	

15337	Pumula Lodge	7 Lindsay Street, Hunter's Home	6570	Knysna	za	-1246436	3.0	ZAR	330	820		5	23.078286	-34.055675	53131	http://www.booking.com/hotel/za/pumula-lodge.html	http://aff.bstatic.com/images/hotel/org/788/788012.jpg	A self proclaimed “place of rest” in the heart of the Garden Route, this lodge is nestled between the town of Knysna and the famous Knysna Heads.  The staff will endeavour to ensure that the hotel features a relaxing atmosphere.		Le ofrecemos un oasis de relajación y descanso en el corazón de la \"Garden Route\", entre la ciudad de Knysna y los famosos Knysna Heads.  Nuestro personal se esforzará al máximo para garantizarle un ambiente acogedor y distendido.			Proclamato il luogo del riposo nel cuore della Garden Route, la struttura è situata tra la citta di Knysna e le Heads.  Lo staff si impegna al fine di garantirvi una rilassante atmosfera.					knysna	Knysna	5	\

15205	Auberge Rozendal Winefarm	Omega Street	7599	Stellenbosch	za	-1287082	4.0	ZAR	895	1500		16	18.8965487480164	-33.9317528581778	56538	http://www.booking.com/hotel/za/auberge-rozendal-winefarm.html	http://aff.bstatic.com/images/hotel/org/155/1554209.jpg	This family-owned and run country inn provides an environment of beauty and tranquillity situated between the vineyards, with majestic mountain views of the Stellenbosch and Simonsberg Mountains.		Esta posada de gestión familiar proporciona un ambiente de belleza y tranquilidad gracias a su situación entre viñedos, y con majestuosas vistas a las montañas de Stellenbosch y a las montañas de Simonsberg.	Das wunderschöne Landhotel Auberge Rozendal Winefarm befindet sich auf einem Weingut im Herzen des Western Cape Wine Country, nur 30 Minuten außerhalb von Kapstadt und noch näher zum Flughafen und zum Meer.	Dit door een familie gerunde pension heeft een prachtige, rustige ligging tussen de wijngaarden. U heeft er een indrukwekkend uitzicht op Stellenbosch en de Simonsberg.						stellenbosch	Stellenbosch	5	\

15366	Liongate Bed and Breakfast	14 Penhurst Avenue, Essexwold,	2007	Bedfordview, Gauteng	za	-1240261	0.0	ZAR	420	1500		5	28.136667	-26.159722	59323	http://www.booking.com/hotel/za/liongate-bed-and-breakfast.html	http://aff.bstatic.com/images/hotel/org/863/863521.jpg	Set in a quiet tree-lined street of Essexwold, only a short drive from OR Tambo International Airport, this charming bed and breakfast provides guests with comfortable lodging.		Situado en una tranquila y arbolada calle de Essexwold, a un corto trayecto del aeropuerto internacional OR Tambo, este acogedor hotel ofrece un alojamiento confortable.		Dit charmante bed & breakfast ligt aan een rustige, bomenrijke straat in Essexwold, niet ver rijden van de luchthaven OR Tambo International. Het biedt u een comfortabele verblijfplaats.		Situado numa tranquila e arborizada rua de Essexwold, apenas uma pequena viagem Aeroporto Internacional OR Tambo, este encantador e pequeno-almoço oferece aos clientes alojamento confortável.	Essexwoldの静かな並木道沿いにある魅力的なベッド＆ブレックファーストで、快適な宿泊施設を提供しています。ORタンボ国際空港（OR Tambo International Airport）から車で短時間です。  多くの高速道路から簡単にアクセスできるLiongate Bed and...	这家迷人的酒店位于Essexwold的一个宁静且树列成排的大街上，距离坦博国际机场仅仅小段车程，提供舒适的住宿与早餐。  Liongate Bed & Breakfast 酒店可由多条高速公路方便地抵达，是您休闲与商务的理想住宿地。一天漫长的工作或者观光过后，您可在您舒适且设备齐全的卧室中放松。细心周全的员工乐意为您安排各种特别的观光旅游。 ...		johannesburg	Johannesburg	5	\

16673	Xanadu Guest Villa	43 Die Duin	6560	Wilderness	za	-1301295	5.0	ZAR	1190	3000		6	22.5903743505478	-33.9961193031564	80784	http://www.booking.com/hotel/za/xanadu-guest-villa.html	http://aff.bstatic.com/images/hotel/org/177/1771364.jpg	A jewel along the picturesque Garden Route, this 5-star guest house is located right on Wildneress Beach and impresses with deluxe facilities and unparalleled views.	Un bijou sur la pittoresque Garden Route, cette guest house 5 étoiles est située sur la plage de Wilderness et vous impressionnera avec ses équipements de luxe et son point de vue imprenable.		Als 5-Sterne-Juwel liegt dieses Hotel am Strand von Wilderness, der sich entlang der malerischen Garden Route erstreckt. Hier genießen Sie luxuriöse Annehmlichkeiten und eine zauberhafte Aussicht.	Dit pension is een parel onder 5 sterren pensions en ligt direct aan het Wildneress strand, langs de pittoreske Garden Route. Het pension beschikt over indrukwekkende luxe faciliteiten en een onovertroffen uitzicht.						wilderness	Wilderness	5	\

44183	Dock House	Portswood Close, Portswood Ridge	8001	Cape Town	za	-1217214	5.0	ZAR	5345	8245		6	18.4195366	-33.905869	65530	http://www.booking.com/hotel/za/dock-house.html	http://aff.bstatic.com/images/hotel/org/143/1438738.jpg	Built in the 1800’s as a private residence for the harbour master, this beautifully restored building is home to one of Cape Town’s most exclusive boutique hotels.								Dock House酒店始建于1800年代，当初是海港主的私人住宅。这家迷人、经过重建的建筑是开普敦最精致的精品酒店之一。  酒店位于V&A海滨的Timeball塔楼对面，拥有令人印象深刻的个性化服务以及海港和周边的全景。 前往典雅的早餐房享用早餐，然后在时尚的室外游泳池畅泳。  当您在花园的躺椅沐浴阳光的时候，您自己的管家可以为您在酒店附近的健康中心安排按摩或治疗，那里也为客人提供最先进的健身设施。  每间客房和套房都拥有经典的装饰以及宽敞的设计，成为您繁忙一天过后的理想休憩地。...		cape-town	Cape Town	5	\

15448	Protea Hotel Wanderers	Cnr Corlett Drive & Rudd Road	2116	Illovo, Johannesburg	za	-1240261	4.0	ZAR	620	2756	1	229	28.0526340007782	-26.1345288900234	107197	http://www.booking.com/hotel/za/protea-wanderers.html	http://aff.bstatic.com/images/hotel/org/930/930120.jpg	Located within the secure grounds of the Wanderers Club, next to the cricket ground and golf course, this hotel offers 4-star style and comfort in the leafy outskirts of Johannesburg.	Le Protea Hotel Wanderers offre style 4 étoiles, élégance et confort dans un faubourg verdoyant de Johannesbourg. Découvrez son mélange de haute technologie, de design moderne et de luxe et passez un séjour inoubliable.	El Protea Hotel Wanderers es un elegante y confortable hotel de 4 estrellas situado en las afueras de Johannesburg. Combina instalaciones de última tecnología con diseño moderno y lujo para ofrecer una estancia inolvidable a todos sus huéspedes.		Viersterrenhotel Protea Wanderers biedt u stijl en comfort in de bladerrijke buitenwijken van Johannesburg. Ervaar de mix aan nieuwe technologie, modern design en luxe - alles voor een onvergetelijk verblijf.	Il Protea Hotel Wanderers di categoria quattro stelle, elegante e confortevole, si trova nei tranquilli sobborghi di Johannesburg.			4星级的Protea Hotel Wanderers酒店位于ohannesburg市绿意盎然的郊外，提供时尚而又高雅的舒适环境。酒店融合了先进的科技、现代的设计和豪华的环境，让您拥有一段难忘的住宿经历。  酒店的客房和公共区域注重每一个细节，非常具有品味，欢迎您的光临。  结束了繁忙的一天后，您可以在酒店游泳池边的阳光露台上放松，在酒吧品尝鸡尾酒，或者外出享受繁华的夜生活。  Protea...		johannesburg	Johannesburg	5	\

15328	Zulani Guest House	Flamingo Street	3936	St Lucia, KwaZulu Natal	za	-1280384	4.0	ZAR	840	960		4	32.4111700057983	-28.3777138543409	42426	http://www.booking.com/hotel/za/zulani-guest-house.html	http://aff.bstatic.com/images/hotel/org/880/880306.jpg	Boasting an exclusive location in one of South Africa’s most exciting destinations, a great retreat for outdoor enthusiasts, this guest house radiates a welcoming atmosphere.	Cette guest house à l'atmosphère accueillante jouit d'une situation excellente dans l'une des destinations les plus captivantes d'Afrique du Sud. C'est un refuge parfait pour les amateurs de vie au grand air.	Este hotel goza de una exclusiva ubicación en uno de los lugares más animados de Sudáfrica, un refugio ideal para amantes del aire libre con un ambiente acogedor.		Dit pension heeft een uitnodigende sfeer en biedt een zeer exclusieve locatie in een van de meest opwindende bestemmingen in Zuid-Afrika. Het is een prachtig toevluchtsoord voor outdoor liefhebbers.						saint-lucia-estuary	Saint Lucia Estuary	5	\

15114	The Stellenbosch Hotel	Corner of Dorp and Andringa Street	7600	Stellenbosch	za	-1287082	3.0	ZAR	745	2930		33	18.8614708185196	-33.9385134674922	52934	http://www.booking.com/hotel/za/stellenbosch.html	http://aff.bstatic.com/images/hotel/org/206/2060745.jpg	Enjoy old world charm with air-conditioned modern comforts and friendly, attentive hospitality in the historic centre of Stellenbosch - capital of South Africa's most famous wine route.		Disfrute del encanto del viejo mundo con todas las comodidades, como aire acondicionado,  y una hospitalidad cordial y acogedora en el centro histórico de Stellenbosch, la capital de la ruta del vino más famosa de Sudáfrica.	Freuen Sie sich in diesem Hotel auf europäischen Charme, klimatisierte Räumlichkeiten und freundliche, zuvorkommende Mitarbeiter. Hier wohnen Sie im historischen Zentrum von Stellenbosch, der Hauptstadt der südafrikanischen Weinstraße.	Geniet van oude charme met airconditioning, modern comfort en vriendelijke, attente gastvrijheid in het historische centrum van Stellenbosch, de hoofdstad van de meest beroemde Zuid-Afrikaanse wijnroute.	Beneficiare del fascino dei tempi passati delle accoglienti camere climatizzate e dotate di comfort moderni e dell'ospitalità cordiale nel centro storico di Stellenbosch, la capitale della famosa strada del vino del Sud Africa.			酒店位于南非最著名的葡萄酒之路首都Stellenbosch 历史市中心，有着空调等现代化舒适环境，以及古典的魅力，为客人提供殷勤的款待服务。  这间精品酒店内设有27间客房，以及几间自理公寓。  酒店外不远处就是博物馆、艺术馆以及古玩店。  酒店建在1692至1701年之间由Simon van der Stel 总督授予的土地上。该建筑于1987年完成修复，并已被宣布为国家保护区。		stellenbosch	Stellenbosch	5	\

171309	Winelands Golf Lodges	De Zalze Golf Estate	7621	Stellenbosch	za	-1287082	4.0	ZAR	928	5680		20	18.8284127	-33.9732942	57238	http://www.booking.com/hotel/za/winelands-golf-lodges.html	http://aff.bstatic.com/images/hotel/org/184/1841366.jpg	The Winelands Golf Lodge complex is situated in the centre of the prestigious De Zalze Winelands Golf Estate on the outskirts of the beautiful and historic winelands university town of Stellenbosch.				Het Winelands Golf Lodge complex is gelegen in het centrum van de prestigieuze De Zalze Winelands Golf Estate aan de rand van de prachtige en historische universiteitsstad van Wineland; Stellenbosch.						stellenbosch	Stellenbosch	5	\

15215	The Royal Hotel	267 Smith Street	4000	Durban	za	-1224926	4.0	ZAR	1360	3340		213	31.025664	-29.859928	43056	http://www.booking.com/hotel/za/the-royal.html	http://aff.bstatic.com/images/hotel/org/734/734882.jpg	Uncompromising service and hospitality have given this 160 year old, award-winning hotel the reputation as Durban’s finest city hotel; it can easily be seen in the luxurious interiors.	Le service et l'hospitalité ont fait en 160 ans la réputation de cet hôtel primé à la décoration luxueuse.  Les plages de Durban offrent de nombreuses possibilités d'activités de loisir et sont accessibles facilement.	Un servicio y una hospitalidad excelentes han dado a este premiado hotel de 160 años de antigüedad la reputación de mejor hotel de la ciudad. Puede verse fácilmente en sus lujosos interiores.		De uitstekende service en gastvrijheid van dit oude (160 jaar oud) en bekroonde hotel hebben het hotel de reputatie gegeven als het beste hotel in de stad Durban. Dit komt vooral naar voren in het luxueuze interieur.	Dal un servizio e ospitalità incomparabili, quest'hotel costruito 160 anni fa, vincitore di premi, è l'hotel più lussuoso di Durban, facilmente visibile dal suo elegantissimo interno.		The Royal Hotelは、素晴らしいサービスとおもてなしを160年間提供している受賞ホテルです。ダーバンの高級シティーホテルとして高評で、その豪華さは贅沢なインテリアからも伺えます。  多様のレジャーアクティビティーを楽しめるダーバンのビーチへ簡単にアクセスできます。また、近くにはモダンなショッピング複合施設もあります。市内中心部は8km先にあり、国際空港へは短時間でお出かけになれます。 ...	这家拥有160年历史的荣获大奖的酒店以其无可挑剔的服务和热情招待赢得了德班（Durban）最好的城市酒店的声誉，酒店豪华的内部环境也充分体现了这一点。  您可以在酒店附近的德班海滩上享受各种休闲活动，也可在附近的购物中心内享受各种现代化设施。市中心距离酒店仅8公里，而前往国际机场则只需一小段车程。 ...		durban	Durban	5	\

22815	Royal Game Guest House	42 Essenhout Street	1390	Phalaborwa	za	-1272150	4.0	ZAR	400	1500		14	31.136989	-23.947102	46488	http://www.booking.com/hotel/za/royal-game-guest-house.html	http://aff.bstatic.com/images/hotel/org/125/1251718.jpg	Tucked away in a sub-tropical garden in the town of Phalaborwa, this guest house is close to Kruger National Park, making it a great base for exploring the region.			In einem subtropischen Garten in Phalaborwa bietet sich dieses Gästehaus nahe dem Krüger Nationalpark als idealer Ausgangspunkt für die Erkundung der Umgebung an.	Het Royal Game Guest House ligt dicht bij het Kruger National Park, weggestopt in een subtropische tuin in het stadje Phalaborwa, waardoor het een uitstekende uitvalsbasis wordt voor het verkennen van de regio.						phalaborwa	Phalaborwa	5	\

15389	Windsor Hotel	49 Marine Drive	7200	Hermanus,  Western Cape	za	-1236784	3.0	ZAR	520	1200		70	19.2401075363159	-34.4211067009271	71381	http://www.booking.com/hotel/za/windsor.html	http://aff.bstatic.com/images/hotel/org/839/839788.jpg	The Windsor Hotel offers spectacular panoramic views of the ocean and the opportunity to enjoy whale watching, an absolute Western Cape highlight, from the comfort of your sea-facing room.	L'hôtel Windsor dispose d'une vue panoramique spectaculaire sur l'océan et vous donne l'opportunité de voir les baleines, un must du Western Cape,  depuis le confort de votre chambre.									hermanus	Hermanus	5	\

15541	Whalesong Hotel & Hydro	1 Marine Drive	6600	Plettenberg Bay 	za	-1273101	4.0	ZAR	855	1500		24	23.351389	-34.051389	49645	http://www.booking.com/hotel/za/whalesong-hydro.html	http://aff.bstatic.com/images/hotel/org/148/1488354.jpg	Nestled on a hill above Plettenberg Bay, along the world-famous Garden Route, this deluxe hotel boasts breathtaking views of the coastline and the ocean beyond.  Quintessentially African, Whalesong Hotel & Hydro takes its inspiration from the bush.										plettenberg-bay	Plettenberg Bay	5	\

15655	Cultivar Guest Lodge	Bonniemile Road	7599	Stellenbosch	za	-1287082	4.0	ZAR	555	1584		7	18.785236	-33.950597	41106	http://www.booking.com/hotel/za/cultivar-guest-lodge.html	http://aff.bstatic.com/images/hotel/org/101/1016500.jpg	Just 7 km outside the historic town of Stellenbosch, these elegant self-catering cottages are immersed within the areas wine region, boasting wonderful views over the surrounding vineyards and streams.	Situés à tout juste 7 kilomètres de la ville historique de Stellenbosch, ces élégants cottages indépendants sont immergés dans une région viticole et offrent des vues imprenables sur les vignes environnantes et les ruisseaux.	A sólo 7 km de la histórica ciudad de Stellenbosch, estas elegantes casas de campo con cocina se encuentran dentro de la región vinícola, con maravillosas vistas a los viñedos y arroyos.	Diese eleganten Cottages zur Selbstversorgung liegen nur 7 km außerhalb der historischen Stadt Stellenbosch inmitten einer Weinregion. Genießen Sie die herrliche Aussicht auf die umliegenden Weinberge und Flüsse.	Deze stijlvolle huisjes met eigen kookvoorzieningen liggen slechts 7 kilometer buiten de historische stad Stellebosch. U slaapt hier te midden van de beroemde wijnstreken en heeft een prachtig uitzicht op de omliggende wijngaarden en rivieren.	A soli 7 km dalla storica città di Stellenbosch, questi eleganti cottage con angolo cottura sono immersi nella regione vinicola della zona, con splendide viste su vigneti e corsi d'acqua circostanti.					stellenbosch	Stellenbosch	5	\

24714	High Gables Bed & Breakfast, Self-Catering	28A Victory Way	7975	Simonskloof, Simon's Town	za	-1283450	3.0	ZAR	380	690		3	18.4306222	-34.1967056	60946	http://www.booking.com/hotel/za/high-gables-bed-breakfast-self-catering.html	http://aff.bstatic.com/images/hotel/org/128/1289011.jpg	Overlooking False Bay, this guest house is nestled on a mountain-side in Simon’s Town and impresses with its stunning views and luxurious guest rooms.  Not far from Boulders Beach, High Gables Bed and Breakfast radiates an intimate atmosphere.			Mit Blick auf die False Bay am Berg in Simon's Town beeindruckt dieses Gästehaus mit seiner atemberaubenden Aussicht und den luxuriösen Zimmern.	Dit pension kijkt uit over False Bay en ligt op een berg in Simon's Town. Het maakt indruk met zijn adembenemende uitzichten en luxe kamers.  High Gables Bed and Breakfast ligt niet ver van Boulders Beach en straalt een intieme sfeer uit.				High Gables Bed & Breakfast, Self-Catering旅馆可以俯瞰False海湾，位于Simon镇的山边位置，这家旅馆拥有令人印象深刻的壮观美景以及豪华的客房。  离Boulders海滩非常近，High Gables Bed & Breakfast旅馆散发出亲切的氛围。 您可以在自己舒适的客房或公寓享用一杯新鲜咖啡来开始您的一天，阳台也提供此服务。 从7月到11月，当您沐浴在阳光之中时，您还能发现鲸鱼。  旅馆为所有客人提供烧烤设施，是您外出用餐之外的绝佳选择。...		simon-s-town	Simonʼs Town	5	\

17364	Manor 38	38 Brighton Drive, Summerstrand	6001	Port Elizabeth	za	-1273448	4.0	ZAR	795	1300		6	25.668233	-33.988586	90222	http://www.booking.com/hotel/za/manor-38.html	http://aff.bstatic.com/images/hotel/org/109/1097379.jpg	Located in Port Elizabeth, just a stone’s throw from the ocean, this exclusive guest house presents guests with friendly service and modern design features.  Offering only 6 guest rooms, Manor 38 maintains a special and intimate atmosphere.				Dit exclusieve pension in Port Elizabeth, gelegen op een steenworp van de oceaan, biedt de gasten een vriendelijke service en moderne designkenmerken.  Manor 38 biedt slechts 6 kamers en heeft een bijzondere en intieme sfeer.		Situado em Port Elizabeth, a poucos passos do oceano, este hotel exclusivo presenteia os seus clientes com um serviço simpático e características de design moderno.  Oferecendo apenas 6 quartos, o Manor 38 mantém uma atmosfera especial e íntima.				port-elizabeth	Port Elizabeth	5	\

15135	Sweet Orange Guest House	1 Bellevue Road, Sea Point	8005	Cape Town	za	-1217214	3.0	ZAR	630	3190		6	18.3914834260941	-33.9146108174692	78550	http://www.booking.com/hotel/za/sweet-orange-guest-house.html	http://aff.bstatic.com/images/hotel/org/616/616350.jpg	Sweet Orange is a beautifully restored Victorian house close to the Sea Point seafront. It features a garden with a small pool, indoor and outdoor seating areas and Wi-Fi access.	La Sweet Orange Guest House est abritée dans une maison victorienne joliment restaurée à proximité du front de mer de Sea Point. Il est doté d'un jardin avec une petite piscine, ainsi que d'espaces de relaxation intérieur et extérieur.	El hotel es una gran casa victoriana, reformada con cariño, muy bien situada en el barrio de Sea Point, a poca distancia a pie de restaurantes, bares y tiendas cosmopolitas, así como de la playa.	Das wunderschön restaurierte viktorianische Haus befindet sich in der Nähe der Strandpromenade Sea Point. Es verfügt über einen Garten mit einem kleinen Pool, verschiedene Sitzecken im Innen- und Außenbereich sowie WLAN.	Het Sweet Orange is gevestigd is een prachtig gerestaureerd victoriaans huis, dicht bij de kust bij Sea Point. Het hotel biedt een tuin met een klein buitenzwembad, zitjes binnen en buiten en draadloos internet.	Lo Sweet Orange è una stupenda e ristrutturata residenza vittoriana situata nei pressi del lungomare di Sea Point. Dispone di un giardino con piccola piscina, di posti a sedere all'aperto e al coperto e di connessione internet Wi-Fi.			Sweet Orange 酒店是一家修复漂亮的维多利亚风格的豪宅，临近 Sea Point海岸。酒店内设有一个带有小水池的花园、室内和室外的休息区，并提供无线网络连接。  Sweet Orange Guest House酒店客房有着独特的设计，带有高天花以及原有的木料布置特色。  夏季期间，客人能在花园内享用出色的早餐。在冬天，酒店的大厨房餐桌就在壁炉旁。  酒店的亲切的职员们可让您可安排机场接送服务、租车服务和一日游。  Sweet Orange Guest House...		cape-town	Cape Town	5	\

15151	Balmoral Hotel	125 Marine Parade, Beach Road	4001	Durban	za	-1224926	4.0	ZAR	695	2935		95	31.0387211320208	-29.8551066697296	79368	http://www.booking.com/hotel/za/balmoral.html	http://aff.bstatic.com/images/hotel/org/194/1942180.png	Located on Durban’s Golden Mile, with the beach on its doorstep, the Balmoral Hotel is a short walk from the International Convention Centre and the uShaka Marine World.	Le Balmoral Hotel, situé sur le Golden Mile de Durban, à quelques pas de la plage, vous place à une courte distance de marche du Centre des congrès international et d'uShaka Marine World.	El Balmoral Hotel está situado en la milla dorada de Durban, a pocos pasos de la playa y a un paseo del centro internacional de convenciones y del parque temático uShaka Marine World.	Direkt am Strand und an der Golden Mile von Durban empfängt Sie das Balmoral Hotel nur einen kurzen Spaziergang vom internationalen Konferenzzentrum und der uShaka Marine World entfernt.	Het Balmoral Hotel ligt aan Durban's Golden Mile, met het strand voor de deur. Het bevindt zich op korte loopafstand van het International Convention Centre en uShaka Marine World.	Situato sul lungomare (Golden Mile) di Durban, a due passi dalla spiaggia, il Balmoral Hotel si trova a breve distanza dal Centro Convegni Internazionale e dall'uShaka Marine World.	Localizado no Golden Mile de Durban, com a praia à sua porta, o Hotel Balmoral fica a uma curta caminhada do Centro Internacional de Convenções e do Mundo Marinho uShaka.	Balmoral Hotelは、ダーバンのゴールデンマイル（Golden Mile）に立地し、すぐそばにビーチがあります。国際コンベンションセンターとウシャカ・マリン・ワールド（uShaka Marine World）から徒歩ですぐの場所です。  歴史と風格のある正面外観を維持しながら、全面改装されたこのホテルは、ダーバンのゴールデンマイル海辺沿いで最もエレガントな場所の一つとされています。  完全認可されているWaterfront Restaurant（レストラン）はWaterfront...	Balmoral Hotel酒店位于德班的Golden Mile,海滩就在其门口，酒店距离国际会议中心和uShaka海洋世界近几步之遥。  经历全面翻新，酒店仍然保留其历史和庄严的外观，使其成为德班沿Golden Mile海滨最典雅的场地之一。  完全授权的Waterfront餐厅通往海滨露台，您可以在那里放松并且享受夕阳西下，同时俯瞰充满活力的海滨。  Balmoral Hotel酒店设有95间雅致、设施齐全并且宽敞的客房。		durban	Durban	5	\

15336	Hilton Sandton	138 Rivonia Road	2146	Sandton, Johannesburg	za	-1240261	5.0	ZAR	1035	7550		329	28.060154914856	-26.1016215340702	73106	http://www.booking.com/hotel/za/hilton-sandton.html	http://aff.bstatic.com/images/hotel/org/200/2006475.png	Offering free Wi-Fi, Hilton Sandton offers comfort and great facilities in a central location of the business district, beside the convention centre, Mandela square, Village Walk, and Sandton shopping centre.		El Hilton Sandton ofrece conexión inalámbrica a internet gratuita, comodidad y excelentes instalaciones.		Hilton Sandton biedt comfort en uitstekende faciliteiten zoals gratis draadloos internet. Het ligt op een centrale locatie in het zakendistrict, naast het congrescentrum, het Mandela-plein, Village Walk, en het winkelcentrum van Sandton.		Com acesso Wi-Fi de cortesia, o Hilton Sandton oferece conforto e comodidades excelentes numa localização central na área empresarial, junto ao centro de convenções, à Praça Mandela, à Village Walk e ao centro comercial de Sandton.	ビジネス地区の中心部に位置するHilton Sandtonは、無料のWi-Fi、洗練された快適さ、優れた施設を提供しています。コンベンションセンター、マンデラスクエア（Mandela Square）、ヴィレッジウォーク（Village Walk）、サントン・ショッピングエリアに至近です。 ...	希尔顿桑顿酒店提供免费的无线网络连接，舒适以及出色的设施并且位于商业区中心，靠近会议中心，曼德拉广场，乡村漫步和桑顿购物中心。  酒店客房装饰时尚，具有花园及城市美景并且提供免费报纸。酒店有一个健身中心，游泳池，网球场以及水疗桑拿中心。专业的工作人员提供班车，旅游，票务等服务。  希尔顿的Pool Gazebo酒吧，Tradewinds餐厅和Face酒吧供应丰富的自助早餐，并且在午餐和晚餐时提供非洲，地中海及日本料理。	Hotel Hilton Sandton oferuje bezpłatne bezprzewodowe łącze internetowe, komfortowe zakwaterowanie oraz wspaniałe udogodnienia.	johannesburg	Johannesburg	5	\

171226	Monarch Hotel	167 Oxford Road	2132	Johannesburg	za	-1240261	5.0	ZAR	1500	5800		12	28.0438685417175	-26.1460770202346	70363	http://www.booking.com/hotel/za/monarch.html	http://aff.bstatic.com/images/hotel/org/193/1932743.jpg	Situated on Oxford Road in the bustling Rosebank suburb, Monarch Hotel offers elegant, stylish accommodation that perfectly blends classic design with modern comforts.		Situado en Oxford Road en el bullicioso barrio de Rosebank, el Monarch Hotel ofrece un alojamiento elegante y con estilo, donde se combina perfectamente el diseño clásico con las comodidades modernas.		Het Monarch Hotel ligt aan Oxford Road in de bruisende voorstad Rosebank. Het biedt u stijlvolle, chique accommodatie met een prachtige combi van een klassiek design met moderne gemakken.			賑やかなRosebank郊外にあるOxford Road沿いに立地する宿泊施設です。Monarch Hotelでは、クラシックなデザインとモダンな快適さが上手く調和したエレガントでスタイリッシュな客室を提供しています。  Monarch...	坐落在繁华的罗斯班克郊区的牛津道上，君主酒店提供高雅，时尚的住宿环境，完美得融合了经典的设计与现代化的舒适。  君主酒店客房提供奢华装饰风格的套房，包括私人入口，拥有独特美景的阳台，宽敞独立的起居室和就餐区等等。所有客房隔音效果良好，配备了带有浴室用品的独立浴室以及空调、保险箱和卫星电视等设施。  客人可以在君主酒店享受可爱的花园，以及欣赏来自南非的艺术家们创作的丰富的艺术藏品。酒店内的餐厅提供季节性午餐和晚餐套餐和单点菜单，套餐多达七道。而在酒店酒吧则提供鸡尾酒和一系列小吃选择。 ...		johannesburg	Johannesburg	5	\

15453	Wilderness Resort Hotel	George Road	6560	Wilderness	za	-1301295	3.0	ZAR	590	1095		155	22.577123	-33.993076	72147	http://www.booking.com/hotel/za/protea-wilderness-resort.html	http://aff.bstatic.com/images/hotel/org/930/930223.jpg	Ideal for guests travelling the Garden Route, this hotel is situated in the town of Wilderness and impresses with its quiet location and friendly service.  Set halfway between George and Knysna, Wilderness Resort Hotel offers countless facilities.			Dieses Hotel liegt in der Stadt Wilderness und beeindruckt durch seine ruhige Lage und seinen freundlichen Service. Es ist ideal für Urlauber die die Garden Route bereisen.							wilderness	Wilderness	5	\

28547	Lily Guesthouse	17 Dauphine Street, Bayswater	9301	Bloemfontein	za	-1211814	3.0	ZAR	390	450		7	26.23	-29.0900083	30338	http://www.booking.com/hotel/za/lily-guesthouse.html	http://aff.bstatic.com/images/hotel/org/188/1889289.jpg	Set in a quiet suburb of Bloemfontein, just a short drive from the N1 motorway, this guest house provides guests with comfortable accommodation.										bloemfontein	Bloemfontein	5	\

15440	Nandina Guest House	Koedoestreet 106 Numbi Park Hazyview	1241	Hazyview, Mpumalanga	za	-1236317	0.0	ZAR	400	800		3	31.111072	-25.068044	42853	http://www.booking.com/hotel/za/nandina-guest-house.html	http://aff.bstatic.com/images/hotel/org/890/890436.jpg	Set in the heart of the Lowveld region, a short drive from Kruger National Park, this guest house impresses with its intimate atmosphere and modern interior.	Cette pension, située au cœur de la région du Lowveld, non loin du Parc National Kruger, vous plaira avec son atmosphère intimiste et son intérieur moderne.			Dit pension ligt in het hart van het Laagveld, niet ver rijden van het Kruger Park. Het imponeert met een intieme ambiance en moderne inrichting.	Sita nel cuore della regione del Basso Veld, a un breve tragitto in auto dal Parco Nazionale Kruger, questa struttura vi affascinerà con la sua atmosfera intima e gli interni moderni.					hazyview	Hazyview	5	\

15497	Roggeland Country House	Roggeland Road.  Daljosafat Valley	7623	Paarl 	za	-1270835	0.0	ZAR	580	2700		10	19.007517	-33.693639	26080	http://www.booking.com/hotel/za/roggeland-country-house.html	http://aff.bstatic.com/images/hotel/org/157/1572740.jpg	This exclusive Cape Winelands guest house offers a warm welcome, thanks to true Cape hospitality. A pre-dinner wine tasting and dinner with wine are included in the rate.	Cette maison d'hôtes exceptionnelle située dans la région de Cap Winelands vous réserve un accueil chaleureux, conformément à l'hospitalité traditionnelle du Cap.			Dit exclusieve pension in de streek Cape Winelands biedt u een warme ontvangst, dankzij de echte Kaapse gastvrijheid. Een wijnproeverij voorafgaand aan het diner en een diner met wijn zijn bij de prijs inbegrepen.						paarl	Paarl	5	\

23854	Villa Bellevue Guesthouse	51 Firmount Road	7133	Somerset West	za	-1285082	4.0	ZAR	700	1200		4	18.843975	-34.0671056	33857	http://www.booking.com/hotel/za/villa-bellevue-guesthouse.html	http://aff.bstatic.com/images/hotel/org/126/1269953.jpg	Nestled at the base of Helderberg Mountain, boasting fantastic views across False Bay and the Hottentot Mountains, this family run guest house radiates a welcoming atmosphere.										somerset-west	Somerset West	5	\

